CustomerID,Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,churn_probability,predicted_churn
1669,FALSE,98,TRUE,FALSE,0.16,1,171.7,99,46.6,8.74,7.8,0,0
1670,FALSE,17,TRUE,TRUE,2.19,1,198.5,123,78.9,13.53,8.1,0,0
1671,FALSE,56,TRUE,TRUE,3.43,1,121.7,87,71.3,9.2,12.7,0.005,0
1672,FALSE,84,TRUE,FALSE,0.16,2,130.2,105,47.6,13.9,14,0,0
1673,FALSE,95,TRUE,FALSE,0,2,203.4,96,49,8.43,13.7,0,0
1674,FALSE,16,TRUE,FALSE,0,5,174.7,83,54,14.04,10.5,0.095,0
1675,TRUE,76,FALSE,FALSE,0.34,1,241,120,64.4,11.59,9.9,0.8,1
1676,FALSE,93,TRUE,FALSE,0.21,0,141.7,95,45.1,11.05,10.2,0,0
1677,FALSE,83,TRUE,FALSE,0,2,134.8,96,38,8.36,7.7,0.01,0
1678,FALSE,123,TRUE,FALSE,0,1,163.1,119,49,12.47,9,0,0
1679,FALSE,64,TRUE,FALSE,0.31,1,145.5,116,48.1,11.42,8.9,0,0
1680,TRUE,82,TRUE,FALSE,0,0,329.8,73,74,10.42,10.6,0.98,1
1681,FALSE,107,TRUE,FALSE,0,2,194.5,97,49,9.32,12.7,0,0
1682,FALSE,110,TRUE,FALSE,0,1,131.9,93,46,13.64,7.1,0,0
1683,FALSE,96,TRUE,TRUE,2.3,1,150,91,63,7.97,8.5,0.005,0
1684,FALSE,47,TRUE,TRUE,3.48,2,196.6,93,88.8,12.07,12.9,0.075,0
1685,FALSE,115,TRUE,FALSE,0,2,99.7,107,30,7.26,14.1,0,0
1686,FALSE,69,TRUE,FALSE,0.27,3,143.6,88,39.7,7.09,10.8,0,0
1687,FALSE,163,TRUE,TRUE,3.32,2,231.9,56,91.2,10.59,12.3,0.035,0
1688,FALSE,90,TRUE,FALSE,0,3,37.8,80,20,7.77,14.2,0.03,0
1689,FALSE,98,TRUE,FALSE,0,3,72.8,107,29,9.32,10.5,0.005,0
1690,FALSE,90,TRUE,TRUE,3.08,1,94.8,89,65.8,10.96,11.4,0.02,0
1691,FALSE,174,TRUE,TRUE,3.35,1,221.8,143,89.5,10.53,12.4,0.055,0
1692,TRUE,95,TRUE,FALSE,0,2,269,120,66,11.69,7.3,0.99,1
1693,TRUE,79,TRUE,FALSE,0.31,1,268.3,114,65.1,9.28,6.3,0.845,1
1694,FALSE,123,TRUE,TRUE,3.38,1,198.7,127,88.8,12.45,12.5,0.12,0
1695,TRUE,99,TRUE,FALSE,0,7,115.5,75,39,10.91,11.5,0.99,1
1696,FALSE,114,TRUE,FALSE,0,2,202.1,100,51,9.79,13.3,0.015,0
1697,FALSE,141,TRUE,FALSE,0,1,215.6,113,54,10.03,12.4,0,0
1698,FALSE,132,TRUE,FALSE,0,1,169.9,107,47,10.47,11.5,0.005,0
1699,FALSE,133,TRUE,FALSE,0,0,201.7,85,49,8.47,6,0.015,0
1700,FALSE,133,TRUE,FALSE,0,4,221.1,133,52,8.01,8.4,0.075,0
1701,FALSE,93,TRUE,TRUE,2.54,2,218.7,117,72.4,5.75,9.4,0.035,0
1702,TRUE,34,TRUE,FALSE,0.29,2,293.7,89,76.9,13.63,11,0.965,1
1703,TRUE,140,TRUE,FALSE,0,4,120.3,108,41,12.02,7.7,0.945,1
1704,FALSE,96,TRUE,TRUE,3,2,175.8,96,78,10.33,11.1,0,0
1705,TRUE,144,TRUE,FALSE,0,1,278.5,95,68,12.04,11.6,0.99,1
1706,FALSE,24,TRUE,TRUE,1.94,3,236.3,105,76.4,9.54,7.2,0.025,0
1707,FALSE,54,TRUE,FALSE,0,1,273.8,113,57,5.98,11.7,0.025,0
1708,TRUE,50,TRUE,FALSE,0,5,131.1,129,36,8.03,5.6,0.935,1
1709,FALSE,92,TRUE,TRUE,3.02,4,167.4,83,81.2,12.93,11.2,0.05,0
1710,FALSE,96,TRUE,FALSE,0,3,197.7,68,55,12.53,10.5,0.005,0
1711,FALSE,146,TRUE,FALSE,0,2,169.5,93,49,11.55,9,0,0
1712,FALSE,138,FALSE,TRUE,3.16,0,225.2,116,85.6,8.67,11.7,0.085,0
1713,FALSE,102,TRUE,FALSE,0,4,174.5,73,48,10.69,10.3,0.175,0
1714,TRUE,76,TRUE,FALSE,0.36,5,129.7,84,41.6,8.88,7.5,0.955,1
1715,FALSE,99,TRUE,FALSE,0,3,200,66,44,5.4,11.4,0.005,0
1716,FALSE,83,TRUE,TRUE,3.59,0,95.9,87,74.9,13.08,13.3,0.025,0
1717,FALSE,36,TRUE,TRUE,2.46,1,152.8,110,71.6,12.14,9.1,0.005,0
1718,FALSE,70,TRUE,FALSE,0,1,129.9,102,40,10.44,14.3,0.01,0
1719,TRUE,109,FALSE,FALSE,0,2,268.4,85,59,7.53,9.7,0.715,1
1720,FALSE,100,TRUE,FALSE,0,2,188.5,152,45,7.42,15.2,0.045,0
1721,FALSE,104,TRUE,FALSE,0.24,1,170.6,97,45.4,8.11,6.1,0,0
1722,FALSE,106,TRUE,FALSE,0,1,191.4,124,50,10.04,8.2,0.005,0
1723,FALSE,84,TRUE,FALSE,0,1,75.3,96,29,9,12.3,0.015,0
1724,FALSE,80,TRUE,FALSE,0.4,2,149.8,123,53,13.82,10.9,0.005,0
1725,FALSE,100,TRUE,FALSE,0,1,115.9,87,30,5.57,7.1,0,0
1726,FALSE,99,TRUE,FALSE,0,2,128.8,86,40,10.2,14.1,0,0
1727,FALSE,50,TRUE,FALSE,0,1,131.7,108,41,10.83,11,0.02,0
1728,FALSE,105,TRUE,FALSE,0,1,101.4,48,31,7.96,12.2,0.055,0
1729,FALSE,113,TRUE,TRUE,2.57,4,149,104,71.7,11.79,9.5,0.255,0
1730,FALSE,111,TRUE,TRUE,3.62,2,96.8,123,67.2,8.53,13.4,0.025,0
1731,FALSE,161,TRUE,FALSE,0,2,107.5,121,41,12.82,12.6,0.045,0
1732,TRUE,70,TRUE,FALSE,0,0,232.8,95,66,15.17,12.9,0.745,1
1733,FALSE,97,TRUE,TRUE,2.24,3,121.1,105,65.4,13.01,8.3,0.02,0
1734,FALSE,130,TRUE,FALSE,0,0,124.3,70,45,13.54,3.5,0,0
1735,FALSE,92,TRUE,FALSE,0,1,157.7,101,53,14.93,13.8,0.01,0
1736,FALSE,119,TRUE,FALSE,0,0,124.3,68,39,10.36,14.8,0.01,0
1737,TRUE,115,TRUE,FALSE,0,1,286.4,125,67,10.29,6.9,1,1
1738,FALSE,134,TRUE,FALSE,0,0,141.7,95,42,10.28,8.8,0.01,0
1739,FALSE,127,TRUE,TRUE,1.3,0,173,91,64,12.29,4.8,0.005,0
1740,TRUE,80,TRUE,FALSE,0,2,268.7,120,72,15.05,5.8,0.98,1
1741,FALSE,153,TRUE,TRUE,2.54,0,218.5,130,74.4,6.71,9.4,0.175,0
1742,FALSE,85,TRUE,FALSE,0,3,255.3,114,60,9.73,3.7,0.08,0
1743,FALSE,79,TRUE,FALSE,0,1,41.9,124,26,10.55,11.4,0.025,0
1744,FALSE,35,TRUE,FALSE,0,1,260.8,87,67,12.91,5.8,0.325,0
1745,FALSE,120,TRUE,TRUE,2.08,0,239.4,94,83.8,12.97,7.7,0.005,0
1746,FALSE,68,TRUE,FALSE,0.33,0,226.7,94,56.3,8.42,10.2,0.08,0
1747,TRUE,60,TRUE,FALSE,0,1,179.3,147,49,10.45,13.5,0.61,1
1748,FALSE,120,TRUE,FALSE,0,1,158,110,44,9.85,10,0,0
1749,FALSE,71,TRUE,TRUE,3.81,1,175.7,82,90.1,12.95,14.1,0.165,0
1750,FALSE,124,TRUE,FALSE,0,3,157.4,107,42,8.39,8.8,0,0
1751,TRUE,23,TRUE,FALSE,0,1,113.1,74,34,8.44,6.9,0.05,0
1752,FALSE,225,TRUE,FALSE,0,1,182.7,142,53,12.33,8.8,0.12,0
1753,TRUE,181,FALSE,FALSE,0.21,0,161.3,83,40.1,6.22,14.1,0.935,1
1754,FALSE,63,TRUE,FALSE,0,2,142.5,92,42,10.42,7.5,0,0
1755,TRUE,54,FALSE,FALSE,0.38,2,190.5,108,58.8,12.99,9.7,0.7,1
1756,FALSE,80,FALSE,TRUE,3.21,1,159.3,110,74.1,8.53,11.9,0.085,0
1757,FALSE,118,FALSE,TRUE,2.48,1,153.8,106,61.8,6.17,9.2,0.21,0
1758,FALSE,42,FALSE,FALSE,0,2,180.7,127,46,8.73,12,0.365,0
1759,FALSE,134,TRUE,FALSE,0,0,202.7,105,54,11.25,12.1,0.01,0
1760,FALSE,66,TRUE,TRUE,2.4,0,190.8,100,79,13.07,8.9,0,0
1761,FALSE,66,TRUE,FALSE,0.31,2,205.1,102,58.1,11.64,9.2,0.02,0
1762,FALSE,127,TRUE,TRUE,2.08,1,235.6,124,81.8,11.84,7.7,0.01,0
1763,FALSE,146,TRUE,FALSE,0,0,189.3,77,46,7.8,7.4,0.005,0
1764,FALSE,93,TRUE,TRUE,3.11,1,166.9,101,83.1,13.66,11.5,0.035,0
1765,TRUE,77,TRUE,FALSE,0,0,245.2,87,64,12.71,7.5,0.815,1
1766,TRUE,111,TRUE,FALSE,0,4,132.6,125,42,11.06,12.7,0.99,1
1767,FALSE,125,TRUE,FALSE,0,2,182.3,64,43,6.99,11.6,0.005,0
1768,FALSE,115,TRUE,TRUE,2.84,2,192.3,86,69.4,4.44,10.5,0.01,0
1769,TRUE,115,FALSE,FALSE,0,2,122,110,40,11.01,10.8,0.655,1
1770,FALSE,114,TRUE,FALSE,0,2,193,101,55,12.5,9.6,0.005,0
1771,FALSE,106,TRUE,FALSE,0,0,158.6,112,46,11,9.1,0.005,0
1772,FALSE,118,TRUE,TRUE,3.43,2,91.5,125,69.3,11,12.7,0.03,0
1773,FALSE,59,TRUE,FALSE,0.19,1,153.6,92,45.9,10.28,12.5,0.035,0
1774,FALSE,87,FALSE,TRUE,3.11,1,221.6,79,83.1,7.86,11.5,0.035,0
1775,FALSE,21,TRUE,FALSE,0.3,1,244.7,81,59,8.4,6.6,0.125,0
1776,FALSE,142,TRUE,TRUE,2.57,0,239.8,103,91.7,14.3,9.5,0.03,0
1777,FALSE,62,TRUE,FALSE,0,0,172.4,132,49,11.53,11,0,0
1778,TRUE,149,TRUE,FALSE,0,3,242.5,83,63,12.27,10,0.805,1
1779,FALSE,54,TRUE,TRUE,3.05,2,117.6,82,64.5,7.96,11.3,0.005,0
1780,FALSE,112,TRUE,FALSE,0,1,174.5,127,52,12.97,11.3,0.005,0
1781,FALSE,68,TRUE,FALSE,0,1,157.3,83,46,11.05,12,0,0
1782,FALSE,201,TRUE,TRUE,4.08,1,192,97,93.8,11.96,15.1,0.035,0
1783,FALSE,88,TRUE,FALSE,0,1,218.2,76,52,8.47,8,0.025,0
1784,FALSE,85,TRUE,TRUE,2.94,1,144.6,97,66.4,7,10.9,0,0
1785,TRUE,51,FALSE,FALSE,0,0,153.6,108,46,11.65,14.1,0.97,1
1786,FALSE,45,TRUE,TRUE,2.13,2,135.8,104,63.3,11.13,7.9,0,0
1787,FALSE,116,TRUE,FALSE,0,0,160.7,69,40,7.34,8.2,0,0
1788,FALSE,146,TRUE,TRUE,2.11,1,202.5,91,76.1,12.07,7.8,0,0
1789,FALSE,63,TRUE,TRUE,3.32,1,152.2,119,79.2,11.36,12.3,0.03,0
1790,FALSE,133,TRUE,FALSE,0,0,227.4,90,45,3.66,4.7,0.03,0
1791,FALSE,125,TRUE,FALSE,0,2,191.6,115,51,10.28,9.2,0.01,0
1792,FALSE,72,TRUE,FALSE,0,1,138.9,111,42,10.58,10.8,0,0
1793,FALSE,130,TRUE,FALSE,0.18,0,127,102,41.8,10.35,6.1,0,0
1794,FALSE,97,TRUE,FALSE,0,1,168.6,87,51,12.96,7.3,0,0
1795,TRUE,54,TRUE,FALSE,0,1,286.6,73,68,11.16,11.5,0.955,1
1796,FALSE,160,TRUE,TRUE,4.1,1,164.6,121,92,13.14,15.2,0.02,0
1797,FALSE,79,TRUE,FALSE,0.24,1,144,90,39.4,6.79,13,0,0
1798,FALSE,92,TRUE,TRUE,2.75,0,141.6,95,69.5,10.4,10.2,0,0
1799,FALSE,59,TRUE,FALSE,0,1,204.3,65,56,12.37,12,0,0
1800,FALSE,132,TRUE,FALSE,0.32,1,163.2,80,45.2,8.38,6.2,0.01,0
1801,FALSE,21,TRUE,FALSE,0,0,225,110,60,12.21,10.7,0.065,0
1802,FALSE,93,TRUE,FALSE,0.23,2,176.1,103,49.3,9.99,8.5,0.005,0
1803,FALSE,147,TRUE,TRUE,3.73,5,254.2,78,100.3,11.41,13.8,0.05,0
1804,FALSE,101,TRUE,FALSE,0,1,174.9,105,52,13.1,8.5,0.095,0
1805,TRUE,125,FALSE,FALSE,0,0,187.3,118,46,8.04,9.6,0.655,1
1806,FALSE,63,TRUE,FALSE,0.27,3,211.8,84,58.7,11.55,10.7,0.005,0
1807,FALSE,107,TRUE,FALSE,0,0,241.9,102,52,6.35,11.7,0.06,0
1808,FALSE,110,TRUE,FALSE,0,3,196.1,103,51,9.99,12.9,0.005,0
1809,FALSE,83,TRUE,FALSE,0,3,231.3,100,58,10.52,12.4,0.04,0
1810,FALSE,117,TRUE,FALSE,0.42,1,161.6,104,49.2,9.82,13.8,0.01,0
1811,FALSE,124,TRUE,FALSE,0,0,194,103,54,12.05,11.9,0.005,0
1812,FALSE,115,TRUE,FALSE,0,3,109.7,148,38,11.19,15.4,0.05,0
1813,FALSE,156,FALSE,FALSE,0.2,1,277,119,70,11.92,8.3,0.305,0
1814,FALSE,89,TRUE,FALSE,0.15,0,192.1,83,48.5,8.18,6.1,0.005,0
1815,FALSE,72,TRUE,FALSE,0,0,198.4,147,53,10.85,13.1,0.05,0
1816,FALSE,101,TRUE,TRUE,2.57,0,209.2,82,75.7,7.99,9.5,0.025,0
1817,FALSE,53,TRUE,FALSE,0,2,184.8,98,50,10.82,18.4,0.035,0
1818,FALSE,116,TRUE,FALSE,0,2,167.8,119,41,7.1,7.3,0,0
1819,FALSE,78,TRUE,FALSE,0,3,139.2,140,40,9.57,11.8,0.01,0
1820,FALSE,117,TRUE,TRUE,1.19,0,221.3,82,63.9,8.38,4.4,0.015,0
1821,FALSE,56,TRUE,FALSE,0,1,121.6,84,35,8.27,8.9,0.005,0
1822,FALSE,123,TRUE,TRUE,4.16,1,270.4,99,108.6,12.26,15.4,0.07,0
1823,FALSE,127,TRUE,FALSE,0,2,139.6,94,45,12.05,8.8,0,0
1824,FALSE,116,TRUE,TRUE,3.19,2,253,78,86.9,6.95,11.8,0.005,0
1825,FALSE,138,TRUE,TRUE,4.05,1,183.9,83,92.5,12.04,15,0.01,0
1826,FALSE,120,TRUE,FALSE,0,3,203.3,108,57,13,7.8,0.005,0
1827,FALSE,102,TRUE,FALSE,0,3,200.6,106,48,7.63,7.7,0.03,0
1828,FALSE,95,TRUE,FALSE,0,2,167.6,96,44,8.8,13.4,0.005,0
1829,FALSE,102,TRUE,FALSE,0,2,156.5,67,44,10.22,9.9,0,0
1830,FALSE,89,TRUE,TRUE,2.86,1,215.1,140,82.6,9.87,10.6,0.01,0
1831,FALSE,50,TRUE,FALSE,0.21,1,301.7,82,68.1,8.36,10.5,0.315,0
1832,FALSE,93,TRUE,TRUE,3.05,7,152.3,90,79.5,13.38,11.3,0.315,0
1833,FALSE,68,TRUE,FALSE,0,1,195.4,116,52,10.61,15.1,0.01,0
1834,FALSE,70,TRUE,FALSE,0,2,208.7,97,59,13.78,8,0.065,0
1835,FALSE,138,TRUE,TRUE,3.83,0,190.1,87,90.3,11.16,14.2,0.04,0
1836,FALSE,141,TRUE,TRUE,2.16,4,185.4,87,68.6,8.93,8,0.095,0
1837,FALSE,112,TRUE,TRUE,2.62,0,183.2,95,79.2,12.64,9.7,0,0
1838,TRUE,117,FALSE,FALSE,0,1,54.2,100,35,15.16,8.6,0.735,1
1839,FALSE,1,TRUE,TRUE,2.19,1,208,115,73.9,9.25,8.1,0,0
1840,FALSE,70,TRUE,FALSE,0,1,230.3,110,46,3.9,13.2,0.005,0
1841,FALSE,87,TRUE,TRUE,1.92,2,240.8,102,67.2,3.8,7.1,0.095,0
1842,FALSE,52,TRUE,TRUE,1.43,2,195.7,119,57.3,5.31,5.3,0.03,0
1843,TRUE,97,TRUE,FALSE,0.4,0,276.1,82,69,10.06,8.9,0.665,1
1844,FALSE,105,TRUE,FALSE,0,2,166.1,93,44,8.8,16.2,0.01,0
1845,TRUE,77,TRUE,TRUE,3.11,4,135.9,117,75.1,12.23,11.5,0.8,1
1846,TRUE,80,FALSE,FALSE,0,2,189.1,122,52,11.16,13.9,0.93,1
1847,FALSE,120,TRUE,TRUE,3.11,1,177.9,117,77.1,8.76,11.5,0.015,0
1848,FALSE,54,TRUE,TRUE,3.38,2,143.9,73,76.8,10.52,12.5,0,0
1849,FALSE,148,FALSE,FALSE,0,2,148.2,138,39,7.98,8.6,0.065,0
1850,TRUE,119,TRUE,FALSE,0,2,287.1,115,63,7.97,13.9,0.895,1
1851,TRUE,162,TRUE,TRUE,2.51,1,179.7,144,75.1,10.91,9.3,0.56,1
1852,TRUE,85,TRUE,FALSE,0,5,165.8,96,45,9.5,10.9,0.9,1
1853,FALSE,101,TRUE,TRUE,3.92,1,144.1,144,78.2,8.38,14.5,0.03,0
1854,FALSE,172,TRUE,FALSE,0,0,172.5,85,51,12.66,5.9,0.01,0
1855,FALSE,80,TRUE,FALSE,0,1,199.8,138,49,8.36,5.5,0.005,0
1856,FALSE,67,TRUE,FALSE,0,2,109.1,134,31,7.12,10.9,0.005,0
1857,FALSE,86,TRUE,FALSE,0,1,171.8,106,55,15.09,9.7,0.005,0
1858,TRUE,107,TRUE,FALSE,0,1,222.3,101,63,14.3,12.1,0.84,1
1859,FALSE,133,TRUE,FALSE,0,0,245.8,102,65,13.24,11.2,0.365,0
1860,FALSE,116,TRUE,FALSE,0,0,164.6,110,51,13.53,8,0.025,0
1861,FALSE,63,TRUE,FALSE,0.36,0,211.7,107,63.6,13.59,7.4,0.065,0
1862,TRUE,119,FALSE,TRUE,2.08,0,147.2,103,59.8,8.01,7.7,0.705,1
1863,TRUE,133,FALSE,FALSE,0,0,254.7,103,65,12.61,8,0.465,0
1864,FALSE,94,FALSE,FALSE,0,1,170.1,113,53,13.59,8.7,0.12,0
1865,FALSE,69,TRUE,FALSE,0.41,0,195.1,91,60.1,13.08,11.4,0.01,0
1866,TRUE,146,TRUE,FALSE,0,7,149.3,83,42,9.36,7.9,0.915,1
1867,TRUE,119,TRUE,FALSE,0,2,81.9,75,36,12.69,8.9,0.02,0
1868,FALSE,142,FALSE,TRUE,2.65,0,191.1,109,72.5,7.48,9.8,0.04,0
1869,FALSE,123,TRUE,FALSE,0,3,206.9,115,55,11.22,8.3,0.02,0
1870,TRUE,101,TRUE,FALSE,0,1,239,156,64,13.65,13.5,0.975,1
1871,FALSE,43,TRUE,FALSE,0.35,0,179.3,97,55.5,12.64,8,0.01,0
1872,FALSE,69,TRUE,FALSE,0,0,185.3,91,51,10.96,5.5,0,0
1873,FALSE,15,FALSE,FALSE,0,2,141.4,80,35,6.2,8.1,0.08,0
1874,FALSE,107,TRUE,TRUE,3.24,1,248.6,91,85.4,5.97,12,0.005,0
1875,FALSE,67,TRUE,FALSE,0,2,152.5,131,48,12.62,4.9,0.01,0
1876,FALSE,99,TRUE,FALSE,0.28,1,145.6,102,47.8,11.55,11.4,0.005,0
1877,FALSE,46,TRUE,FALSE,0,1,164.2,116,45,9.81,8.1,0.02,0
1878,FALSE,55,FALSE,FALSE,0,1,221,115,52,8.27,9.7,0.06,0
1879,TRUE,39,TRUE,FALSE,0,1,295.4,126,70,11.61,11.5,0.995,1
1880,FALSE,92,TRUE,FALSE,0,2,139.8,98,39,8.75,9.4,0,0
1881,TRUE,56,TRUE,FALSE,0.16,4,162.3,99,42.6,7.46,14.8,0.895,1
1882,TRUE,76,TRUE,FALSE,0,0,272.7,97,67,11.82,7.7,0.98,1
1883,FALSE,132,FALSE,TRUE,3.48,2,200.3,75,88.8,11.33,12.9,0.27,0
1884,FALSE,140,TRUE,TRUE,3,1,157.1,77,72,8.62,11.1,0.055,0
1885,FALSE,51,FALSE,TRUE,3.32,2,135.8,60,74.2,10.03,12.3,0.1,0
1886,FALSE,27,TRUE,FALSE,0.16,1,236.7,110,61.6,11.6,12.7,0.1,0
1887,FALSE,224,TRUE,FALSE,0.21,3,111.4,133,36.1,8.75,5.5,0.115,0
1888,TRUE,105,FALSE,TRUE,3.97,0,156.1,89,75.7,5.36,14.7,0.955,1
1889,FALSE,117,TRUE,FALSE,0,2,191.1,93,57,14.14,12,0.02,0
1890,TRUE,91,TRUE,FALSE,0,1,153,123,38,7.06,10.3,0.015,0
1891,FALSE,135,TRUE,FALSE,0,4,218.8,123,58,12.14,10.3,0.065,0
1892,FALSE,146,TRUE,FALSE,0,3,205.4,101,47,6.75,10.3,0.01,0
1893,TRUE,147,FALSE,FALSE,0,0,225.2,111,54,9.25,9.9,0.77,1
1894,TRUE,68,TRUE,FALSE,0,2,249.9,127,65,12.73,8.9,0.91,1
1895,FALSE,68,TRUE,FALSE,0.41,3,131.6,89,39.1,6.85,10.2,0.01,0
1896,FALSE,86,TRUE,TRUE,2.73,0,197.9,99,75.3,8.28,10.1,0,0
1897,FALSE,131,TRUE,FALSE,0,1,166.5,129,47,10.51,9.9,0.035,0
1898,FALSE,86,TRUE,TRUE,3.48,1,225.4,79,89.8,9.36,12.9,0.025,0
1899,TRUE,159,TRUE,FALSE,0,2,275.8,103,63,9.48,7.4,0.92,1
1900,FALSE,134,TRUE,TRUE,2.92,1,142.9,105,61.2,4.43,10.8,0.025,0
1901,FALSE,113,TRUE,FALSE,0,1,207.2,113,57,12.8,9.9,0.01,0
1902,FALSE,132,TRUE,FALSE,0,1,206.2,100,53,10.56,10.2,0.005,0
1903,FALSE,85,TRUE,FALSE,0,1,210.3,66,53,9.79,11.2,0.005,0
1904,TRUE,93,FALSE,TRUE,3.78,1,225.7,117,86.8,5.98,14,0.955,1
1905,TRUE,174,TRUE,TRUE,3.92,4,167.8,91,85.2,10.27,14.5,0.235,0
1906,FALSE,61,TRUE,FALSE,0,2,197.7,118,47,7.61,7,0,0
1907,FALSE,91,TRUE,TRUE,2.94,1,169.8,105,64.4,3.26,10.9,0.005,0
1908,FALSE,88,TRUE,TRUE,2.65,2,190.6,104,79.5,11.87,9.8,0,0
1909,FALSE,88,TRUE,TRUE,3.46,2,80.3,140,61.6,7.67,12.8,0.1,0
1910,FALSE,195,TRUE,TRUE,3.27,0,231.7,110,91.7,11.26,12.1,0.01,0
1911,FALSE,182,TRUE,FALSE,0,0,69.1,114,32,11.52,6.5,0.01,0
1912,FALSE,118,TRUE,FALSE,0,4,188.8,60,51,10.87,8.2,0.05,0
1913,TRUE,103,TRUE,FALSE,0,8,150.6,125,40,8.46,10.4,0.97,1
1914,FALSE,65,TRUE,FALSE,0.28,2,192,89,47.8,6.98,5.5,0,0
1915,FALSE,61,TRUE,TRUE,2.67,3,163.7,78,64.7,5.66,9.9,0.01,0
1916,FALSE,172,TRUE,FALSE,0,1,211.7,100,53,9.94,6.5,0.025,0
1917,FALSE,72,TRUE,FALSE,0,1,175.5,103,42,6.62,11.8,0,0
1918,FALSE,113,TRUE,FALSE,0,2,150.1,120,43,10.01,11,0,0
1919,FALSE,177,TRUE,FALSE,0,1,189.5,99,48,8.82,14.2,0.01,0
1920,TRUE,100,TRUE,FALSE,0,6,70.8,94,31,10.78,9.5,0.995,1
1921,FALSE,67,TRUE,FALSE,0.35,1,215.5,102,56.5,9.54,8.6,0,0
1922,FALSE,136,TRUE,FALSE,0,3,101.7,105,35,10.14,9.4,0.02,0
1923,FALSE,71,TRUE,FALSE,0.23,4,258.4,132,57.3,6.34,9.7,0.32,0
1924,FALSE,134,TRUE,FALSE,0,1,242.4,126,55,7.65,11.8,0,0
1925,FALSE,124,TRUE,FALSE,0,1,131.8,82,47,14.22,11.3,0.01,0
1926,FALSE,84,TRUE,FALSE,0.26,2,190.2,102,52.6,9.89,9.8,0.005,0
1927,FALSE,39,TRUE,FALSE,0,2,154.1,104,44,10.21,9.8,0,0
1928,FALSE,110,TRUE,FALSE,0,3,188,127,40,4.53,15.3,0.01,0
1929,FALSE,102,TRUE,FALSE,0,1,103.1,70,41,13.75,11.2,0,0
1930,FALSE,70,TRUE,FALSE,0,0,175.4,130,44,7.98,11.6,0,0
1931,FALSE,142,TRUE,FALSE,0,1,145.4,93,43,10.46,10.9,0,0
1932,FALSE,81,FALSE,FALSE,0,1,250.6,85,59,9.4,7.8,0.12,0
1933,FALSE,17,TRUE,FALSE,0,1,161.5,123,46,10.71,8.6,0.005,0
1934,TRUE,119,TRUE,FALSE,0,1,260.1,101,67,12.83,10,0.71,1
1935,TRUE,105,TRUE,FALSE,0,0,281.3,124,74,15.08,8.7,0.95,1
1936,TRUE,108,FALSE,TRUE,3.67,3,130.1,90,73.7,8.35,13.6,0.955,1
1937,FALSE,90,TRUE,FALSE,0,2,102,118,27,5.67,11.4,0,0
1938,FALSE,100,TRUE,TRUE,3.27,1,218.7,104,83.7,7.75,12.1,0,0
1939,FALSE,155,TRUE,TRUE,1.84,1,128.5,86,56.4,9.42,6.8,0.005,0
1940,TRUE,113,TRUE,FALSE,0,2,128.7,100,42,11.36,9.2,0.58,1
1941,FALSE,123,TRUE,FALSE,0.36,1,172.2,92,47.6,8.13,8.7,0,0
1942,FALSE,145,TRUE,FALSE,0,1,199.2,124,45,6.3,7.6,0.005,0
1943,FALSE,42,TRUE,FALSE,0,2,184.5,98,49,10.03,8.8,0,0
1944,FALSE,125,TRUE,FALSE,0,0,168.6,99,44,8.78,10.9,0.025,0
1945,FALSE,131,TRUE,TRUE,1.81,1,174,118,66.1,10.27,6.7,0.01,0
1946,FALSE,107,TRUE,FALSE,0,1,230.4,65,62,12.87,8.5,0.34,0
1947,FALSE,48,TRUE,FALSE,0,1,198.2,73,51,10.14,5.1,0.005,0
1948,FALSE,76,TRUE,FALSE,0,0,186.1,96,50,10.58,8,0.03,0
1949,FALSE,128,TRUE,FALSE,0,1,148.5,105,46,12.15,6.8,0.015,0
1950,FALSE,73,TRUE,FALSE,0,0,157.1,109,50,13.44,10,0,0
1951,TRUE,52,TRUE,FALSE,0,4,155,110,38,6.67,7,0.98,1
1952,FALSE,126,FALSE,TRUE,2.59,1,129.3,123,62.9,8.83,9.6,0.175,0
1953,FALSE,124,TRUE,FALSE,0,1,188.5,77,48,9.1,6.1,0.005,0
1954,FALSE,137,TRUE,FALSE,0,0,208.8,120,55,11.27,11.1,0.02,0
1955,TRUE,71,TRUE,FALSE,0,0,238,82,65,13.93,11.8,0.885,1
1956,FALSE,139,TRUE,FALSE,0,0,211.1,103,54,10.35,5.6,0.045,0
1957,FALSE,107,TRUE,TRUE,3.4,3,198.9,87,86,10.35,12.6,0.035,0
1958,FALSE,147,TRUE,FALSE,0.33,1,212.8,79,57.3,10.21,10.2,0.025,0
1959,FALSE,116,TRUE,FALSE,0,3,137.4,126,34,6,12.4,0,0
1960,FALSE,60,TRUE,TRUE,3.46,2,191.8,75,90.6,13.39,12.8,0.03,0
1961,FALSE,38,TRUE,FALSE,0,0,149,92,30,2.46,13.9,0.1,0
1962,FALSE,63,TRUE,FALSE,0,3,117.1,118,42,12.48,11.1,0.005,0
1963,FALSE,94,TRUE,FALSE,0,3,108,79,39,12.1,10.4,0.03,0
1964,FALSE,131,TRUE,FALSE,0,0,112.8,133,37,9.97,10.1,0.155,0
1965,FALSE,158,TRUE,FALSE,0.33,1,175.9,105,49.3,9.42,11,0,0
